,grant_key,Unnamed: 0,id,agency,awardeeName,awardeeCity,awardeeStateCode,piFirstName,piLastName,title,date,startDate,expDate,fundsObligatedAmt,abstractText,orgCandidate,_org,org_combo_flag,org_count_flag,is_multi_org_flag
404,id:513492,499,513492,NSF,Oregon Health & Science University,PORTLAND,OR,James,Pankow,"Thermodynamic Modeling of Atmospheric Organic Particulate Matter (OPM) in Salt-Containing, Potentially Multi-Phasic Particulate Matter (PM) Systems",2005-09-20,2005-10-01,2009-04-30,424999,"This project involves the further development and evaluation of a unified modeling framework that simulates the thermodynamics of gas/particle partitioning of mixtures of inorganic and organic compounds in multiple phases. The project contains three major objectives - the development of a multi-phase equilibrium modeling framework by expanding an existing gas/particle partitioning approach for non-ionic species to a system with dissolved ions and developing a one-dimensional box model to simulate secondary aerosol formation for a mixed inorganic/organic salt/water system; the prediction of activity coefficients for such a mixed system; and the evaluation of such a modeling framework using available aerosol laboratory measurements and testing it in a one-dimensional box model that includes the emissions of volatile organic compounds, gas-phase chemistry and gas/particle partitioning. One female graduate student will be supported by this award.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
405,id:524835,500,524835,NSF,Oregon Health & Science University,PORTLAND,OR,Deniz,Erdogmus,Robust Information Filtering Techniques for Static and Dynamic State Estimation,2005-08-29,2005-10-01,2009-05-31,239998,"Proposal Number: ECS-0524835    Proposal Title: Robust Information Filtering Techniques for Static and Dynamic State Estimation    PI Name:  Ergodmus, Deniz    PI Institution: Oregon Health and Science University        Intellectual merit: This project addresses the well-established challenge of ""state estimation,"" of estimating the current state of variables in a complex system which are not observed directly. Previous work in systems theory has developed well-perfected methods for systems whose variables are all continuous, or all discrete, under conditions where the dynamics of the system itself are already perfectly known. This team proposes a fundamental advance, by unifying recent breakthroughs addressing the challenge of what to do when the dynamical system is not perfectly known, in the general nonlinear case. The recent work to be drawn upon involves information-theoretic learning, sigma-point filtering, particle filtering concepts, and the use of recurrent neural networks and backpropagation through time (which offer major advantages as universal approximators of nonlinear dynamical systems).    Broader Benefits: Better state estimation will be important to all kinds of challenges in managing complex systems more effectively, whether by neural networks or other components. The testbed to be used here- the localization of elderly patients in a prototype advanced health care clinic - was chosen both for its value as a challenge to the basic research and for its promise as a starting point for large real-world benefits.  The educational benefits included cross-disciplinary education (highly credible, given the team and the project) plus more standard sorts of benefits to education.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
406,id:525026,1009,525026,NSF,University of Texas Health Science Center San Antonio,SAN ANTONIO,TX,DAVID,KATERNDAHL,Dynamic Patterns of Husband-to-Wife Abuse,2005-12-12,2005-12-15,2007-11-30,124214,"This exploratory research study will evaluate the feasibility of innovative methodology designed to distinguish between three theories on the dynamics of husband-to-wife violence.  The objectives for this exploratory study are to (1) conduct preliminary testing of cyclic patterns of behavior in abusive relationships and whether the level of daily abuse is associated with predictors reported in the day(s) prior to the abuse, and (2) explore the feasibility of conducting a large-scale longitudinal study of daily husband-to-wife violence and predictors. Women who report having been abused within the past month but do not intend to leave the relationship will be given a cellular phone and asked to confidentially report daily into a telephone recorder on the level of violence, arguments, hassles, distress, marital harmony, life events, and husband's alcohol intake during the previous day for a 2-month period.  Weekly telephone discussions with subjects and an end-of-study interview will assess the women's sense of safety during the study.      This proposal will have considerable broader impact. First, it will advance discovery and understanding through the integration of research and teaching.  The results from this project will be integrated into a domestic violence workshop series for medical students, and psychology graduate students will be involved as research assistants. Second, this study will broaden participation of underrepresented groups.  The research team and consultants include faculty from underrepresented groups, and the study will be performed in a setting that serves underrepresented minorities.  Third, this study will enhance research infrastructure through the development of novel methods and analysis for research, and involve partnership across two academic institutions. Fourth, this study will be broadly disseminated through presentation at national professional meetings and multidisciplinary conferences in ways that will be useful to policymakers and investigators.  Fifth, this line of inquiry could benefit society by permitting partnership development between members of the research team and federal agencies, as well as the sharing of results with organizations developing policy recommendations on domestic violence",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
407,id:534797,1511,534797,NSF,Oregon Health & Science University,PORTLAND,OR,Paul,Gorman,Collaborative Research: Supporting Rapid Transfer of Information and Responsibility,2005-10-19,2005-11-01,2009-10-31,192037,"This is a project to understand essential issues related to rapid transfer of information and responsibilities in mission critical domains such as medical intensive care units, and to further our understanding of embedded technology as part of collaborative systems.  Mission critical domains usually require continuous, high reliability operations in environments that are inherently unpredictable and sensitive to external events and threats. Examples of such domains include disaster responses, space missions, air transportation, military operations, industrial processing plants, financial institutions and hospitals. In such domains, information transfer always has implications for responsibility due to reliability and accountability requirements.     Workers often convene under extreme time pressure with the need to communicate often-complicated, yet safety-critical information in a short period of time with maximum reliability and efficiency. Interactions during such convening are ""critical discourses."" Information technology plays an increasingly important role in supporting collaborative work. Designing next generation technology-embedded environments as part of collaborative systems depends upon our understanding of how rapid transfer of information and responsibility is achieved and how it might be enhanced, particularly during critical moments. The research will examine the phenomenon of critical discourses through field studies and field experimentation in one type of high stakes domain: intensive care units. The field studies are focused on essential issues related to rapid transfer of information and responsibilities, and the field experimentation is to further our understanding of embedded technology as part of collaborative systems.    Critical discourses are carried out through and are shaped by the information arena. Field studies will delineate the roles of information objects, which are often created by workers themselves through adaptation of information technology and are part of joint cognitive environments created by workers. This phase of the research will investigate and contrast three different types of hospital rounds (walking-rounds, sit-down rounds, and discharge rounds), and extend the findings to information transfer during cardiac surgery. Ethnographic methodologies as well as analysis of video records of hospital rounds will be used to develop a conceptual model of how participants in critical discourses create and interact through the information arena to achieve information transfer and to negotiate common interpretation of information. The model will describe structures of extreme discourses and main shaping factors of structures, such as preparatory activities, time pressure, and barriers to timely access to information. It will also depict stages and modalities of information transfer. The field experimentation will interject a large computer display to enhance the information arena. Analysis of interaction patterns with the display will further develop the conceptual model of critical discourses.     Information technology tools (e.g., large computerized displays and group decision-support systems) have typically been designed for tasks that are highly structured, with minimal time pressure and stable collaborators. Understanding critical discourses would provide insights for new generations of supporting tools that are likely to be used in mission critical domains. This research will deepen our understanding of information-transfer and responsibility-transfer in time-critical and safety-critical periods and provide new concepts and directions for the development of computer supported cooperative work tools that capitalize on the power of information technology. This will help information and computing technology improve safety and efficiency, and it will contribute to the general understanding of the role of information tools in joint cognition.",Beaumont Health,Beaumont,Beaumont & Corewell & Spectrum,3,True
408,id:542713,1002,542713,NSF,Health Research Incorporated/New York State Department of Health,MENANDS,NY,Michael,Koonce,Regulation of the Dynein Motor,2006-03-21,2006-04-01,2010-03-31,450000,"Intellectual Merit.   Dynein is one of the fundamental motor molecules that drive movements in eukaryotic cells. Its microtubule-based activities are essential for many forms of membrane-bound organelle transport, often working in cooperation with the other motor proteins, kinesin and myosin.  Specific forms of dynein are required for assembly of the spindle that separates the chromosomes during mitosis, and for chromosome attachment, as well as in mechanisms used to position spindles and orient the sites where the spindle fibers separate after chromosome separation is complete.  This project addresses how the dynein motor works, emphasizing regulation and its coordination with opposing motor activities. Dr. Koonce's laboratory has demonstrated a role for dynein as a force-generating anchor of the microtubule array between mitoses (interphase). Overexpression of dynein motor domain fragments causes a dramatic collapse of the microtubule array in the slime mold, Dictyostelium, resulting in robust centrosome movements through the cytoplasm. Microtubules remain attached to and form a trailing ""comet tail"" as the centrosome moves. Not only dynein, but manipulations to two interacting proteins, Lis-1 and Ndel-1, also produce this phenotype and thus are hypothesized to form a regulatory network that controls dynein movement. The primary objective here tests this hypothesis and seeks to determine how Lis-1 and Ndel-1 regulate the motor. Recent laser microbeam cutting of the comet-like microtubule arrangements demonstrate that their movement results from motors that push on the trailing microtubules. A second objective tests the idea that decreased dynein activity allows kinesin-like motors to push without opposition, and thus interphase microtubule networks are arranged through a balance of both dynein-pulling and kinesin-pushing forces. Finally, in the third objective, an optical trap formed by laser beams will be used on individual molecules to determine the contributions of a lever-arm mechanism to dynein force production, and address how the regulatory machinery may modify this powerstroke. Overall, the project addresses force producing mechanisms that are universal in eukaryotic cells. Dictyostelium offers a multifunctional system in which these forces are exaggerated, and thus highly amenable to study. To date there is very little understanding of how these important proteins are regulated, and if successful, Dr. Koonce's efforts will elucidate a fundamental understanding of how motility is coordinated.  Broader Impacts  The project will contribute to a fundamental understanding of how multiple dynamic processes are coordinated within cells. In performing the work, graduate students and postgraduate investigators will receive training in state of the art research facilities and be provided significant educational opportunities.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
409,id:544191,490,544191,NSF,Oregon Health & Science University,PORTLAND,OR,L.E.L.,Rasmussen,The Role of Perireceptive Mucoidal Proteins in Defining Vomeronasal Organ Function in a Macrosmatic Mammal,2006-01-31,2006-04-01,2007-03-31,0,"AWARD ABSTRACT  Mounting evidence exists for proteins being central to pheromone transport.  However, an unresolved question in mammalian olfaction is how these biologically relevant odorants traverse perireceptive olfactory mucous environments to interact with cognate odorant receptors?  The extensive dual olfactory system of the macrosmatic Asian elephant (Elephas maximus) offers novel and valid investigative advantages to resolve the source-to-sink molecular trail of two identified pheromones:  Z-7-dodecenyl acetate (Z7-12:Ac) and frontalin.  The recent discovery of two natural enantiomeric forms of frontalin required in a specific ratio for biological activity is a significant mammalian finding, providing an exquisitely precise chemical model.  Our productive international collaboration has described the functional roles of an albumin transporter and an odorant-binding protein sequestrant prior to the final step when the pheromone transits through the long vomeronasal duct before contacting vomeronasal organ (VNO) receptors.  Preliminary results support the hypothesis of passage facilitation by a mucous protein.    Three research questions are explored: (1) Is there a particular protein in VNO ductal mucus that specifically binds Z7-12:Ac and frontalin enantiomers, consequently transporting them?  The study will employ plentiful synthetic pheromones and innovative radiolabelled and photoaffinity visualization analogs.  (2) What is the identity of this vomeronasal ductal protein (VDP) and does its recombinant form retain bioactivity?  After the protein has been isolated and identified and its gene cloned and sequenced, sufficient amounts will be expressed recombinantly.  (3) Does the VDP with its ligand have appropriate biochemical properties (e.g., binding kinetics) and bioactive attributes to be the VNO ductal transporter?    In elephants, spatial and temporal slowing and separation of individual biochemical events allows entire sequences of perireceptive events to be discerned as discrete steps.  In vitro kinetic analyses of VDP-pheromone complexes will be conducted in parallel with in vivo monitoring of discrete-in-time chemosensory responses and behaviors.    This study is multidisciplinary and integrates diverse scientific disciplines, from molecular biology and proteomics through chemosensory bioassays and behavior, integrating the common theme of biochemistry, providing a unique opportunity to quantify responses to pheromones, and elucidating specific and functional protein-ligand associations and transport phenomena.    Investigations by the international team of Drs. Greenwood and Rasmussen will continue the dual tradition of broadly impacting science and practically helping conservation.  Advances in knowledge of olfaction in the endangered Asian elephant have proximate utility in practical deterrent development, thereby reducing human-elephant conflict.  Ultimately, how binding proteins interact with pheromones at the level of chirality will contribute fundamental insights into vertebrate olfaction.  In the broadest sense, this research will benefit human society by helping to preserve an extraordinary species that has interacted with man for thousands of years.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
410,id:546857,495,546857,NSF,Oregon Health & Science University,PORTLAND,OR,Miguel,Carreira-Perpinan,CAREER: machine learning approches for articulatory inversion,2005-12-23,2006-01-15,2007-11-30,200001,"Articulatory inversion is the problem of recovering the sequence of  vocal tract shapes that produce a given acoustic utterance.   Articulatory representations are useful for automatic speech  recognition, speech production research, language therapy, and  language learning. Articulatory inversion is a hard problem because  different vocal tract shapes can produce the same acoustics, yet the  articulatory trajectory must obey the mechanical constraints of the  human vocal tract. Other examples of inversion problems over a  sequence, which share the multivalued nature of the mappings and the  existence of constraints, are: the recovery of facial gestures  associated with a speech utterance; the inverse kinematics of a robot  arm; and the recovery of 3D motion from video.    This project approaches articulatory inversion from a machine learning  standpoint, based on a framework introduced by the PI. The  low-dimensional manifold in articulatory-acoustic space is represented  in a probabilistic way by a density model estimated from data  (recorded using a microphone and electromagnetic articulography).   Multivalued mappings are explicitly represented by the modes of  conditional distributions of this density, and the articulatory  trajectory is disambiguated using a continuity constraint.    The project introduces new problems in dimensionality reduction,  density estimation and regularization (such as multivalued regression  and graph-learning from noisy data), and new models and algorithms.   The expected results of this work are: performing basic research in  machine learning, and introducing mapping inversion problems to  research and education; improving articulatory inversion (for which  code will be made freely available); and advocating data-driven  approaches in speech production research and education.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
411,id:549312,487,549312,NSF,University of Oklahoma Health Sciences Center,OKLAHOMA CITY,OK,Marvin,Whiteley,Vesicle-Mediated Signal Trafficking in Prokaryotes,2006-05-24,2006-06-01,2006-10-31,235816,"Sociomicrobiology, or study of bacterial social behaviors, has garnered significant attention over the last decade. It is now well established that bacteria exhibit many social activities coordinated by complex inter- and intra-species cell-cell signaling systems commonly referred to as quorum sensing systems. However, understanding of how quorum sensing mediates social behavior is still incompletely understood, particularly in regard to signal dissemination. One fundamental aspect of signal dissemination is the movement of signals into the extracellular milieu by active or passive means. Once in the extracellular environment, bacteria use these signals to communicate with each other and coordinate their activities.    The Gram-negative bacterium Pseudomonas aeruginosa serves as a model bacterium for studying bacterial cell-cell communication. Quorum sensing in P. aeruginosa involves multiple signals including 2-heptyl-3-hydroxy-4-quinolone (PQS). Dr. Whiteley recently discovered that PQS is packaged into P. aeruginosa outer membrane vesicles (MVs) and these MVs serve to disseminate this signal within a population. Not only is PQS packaged within MVs, but this molecule is also required for MV formation. There are three goals for this research project: i) elucidate the mechanism of MV formation in P. aeruginosa, ii) determine the role of MV-mediated signal dissemination in modulating P. aeruginosa group behavior in a biofilm, iii) examine the ubiquity of MV-signal packaging in prokaryotes.      As a broader impact of this study, Dr. Whiteley has established collaborations with Langston University to provide summer research opportunities for minority undergraduate students. Langston University is the only Historically Black College/University in Oklahoma. Each year 10-12 Langston students who are actively pursuing summer research opportunities cannot identify a laboratory to host them. Through collaborative efforts between Dr. Whiteley and Langston University, two Langston undergraduate students will be selected each summer for research in Dr. Whiteley's laboratory to participate on the proposed projects.      Over the last two decades, the field of bacterial communication has received significant attention, and it is clear that coordinating bacterial group behavior is an important and complex issue. The observation that bacteria mediate cell-cell signaling using MVs illustrates a novel mechanism for signal dissemination in a prokaryote and enhances the understanding of how prokaryotes coordinate group behavior. These results have important implications for communication biology as they significantly impact the quorum sensing paradigm of signal dissemination. This study will also provide minority students who are interested in pursuing graduate studies in the biological sciences with exposure to the most recent research in bacterial communication.      In summary, the ultimate goals of this proposal are two-fold: 1) to enhance our understanding of bacterial social behaviors through examination of the roles of PQS-mediated MV formation; 2) provide minority undergraduate and graduate students who are interested in microbiology and biochemistry with the opportunity to learn the kinds of skills necessary to develop testable hypotheses which will foster their natural curiosities.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
412,id:552086,997,552086,NSF,Oregon Health & Science University,PORTLAND,OR,Eric,Wan,IDBR: Instrumentation for in Situ Biodiversity Monitoring and Automatic Classification for Flying Insects,2006-07-14,2006-07-15,2010-06-30,680000,"This award is for the development of instrumentation for remotely counting and identifying flying insects. The instrument uses a solar cell as an unconventional sensor to record rapid fluctuations in light intensity caused by the shadow or reflection of a flying insect. Digitized signals will capture unique 'flight signatures' containing spectral information that allows precise classification of the insects. The instrumentation is referred to as Flight Activity Signature Technology for Identification (FAST-ID). Preliminary investigations have shown the ability to identify several species of aphids, moths, and mosquitoes. The main objectives of the project include hardware and software development necessary to prototype and fully demonstrate this technology. Hardware design and development will produce stand-alone units with embedded processing for automatic signature collection and long-range wireless communication. A modular design will facilitate add-on components such as solar power or enhanced batteries, external IR lighting, and a suite of sensors that provide additional environmental information that will be tagged as metadata specific to each individual flight signature. Software research and development will focus on more robust algorithms designed for classification of a greater number of species or other taxonomic groupings, as well as automatic clustering of unknown species. Software development also includes operational control of the instrumentation, server-based real-time processing, and internet reporting.     Knowledge of biodiversity is important for wise management and use of the earth's resources. Insect population diversity provides information about the general health of ecosystems, pollution and pesticides use, recovery from deforestation and indication of climate change. This project will also have a strong educational component through student training and support. Furthermore, there is a clear 'novelty' factor to this instrumentation that may captivate and inspire children and adults. The instrument may be set up as an exciting education tool in science museums, zoos, and K-12 classrooms as part of an environmental-sciences outreach program.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
413,id:604949,492,604949,NSF,University of New Mexico Health Sciences Center,ALBUQUERQUE,NM,David,Bear,SGER: Imaging Coupled Processes in Gene Expression,2006-03-10,2006-03-15,2008-07-31,200000,"Decoding of the genetic information within the genomes of bacteria, plants and animals occurs in various steps that are sequentially linked together in space and in time within the cell.  Spatiotemporal linkage or ""coupling"" is accomplished by specific proteins, which participate in multiple steps of the gene expression pathway through binding to the key informational molecules--DNA and messenger RNA (mRNA).  This research seeks to understand coupling of the steps of gene expression through structural studies of the assembly of DNA-mRNA-protein complexes inside cells, using a novel blend of emerging nanotechnologies and molecular imaging methods.  Magnetic nanoparticles will be used to recover specific molecular assemblies directly from cells.  The composition of these assemblies will be probed with antibodies to specific proteins and with mass spectrometry.  The structure of the assemblies will be studied by electron microscopy.  Direct imaging of the gene assemblies will allow the investigators to evaluate proposed structural models of ""molecular crosstalk"" between the DNA and mRNA at specific locations along a gene as it is being decoded.      The last step in the protocol for the magnetic recovery of the nanoparticle-bound gene assemblies from cell extracts has yet to be perfected, making the project high risk, and development of efficient and effective recovery methods will be the first priority of the project.  However, the risk is offset by the high potential payoff: the unique ability to recover gene complexes directly from cells at specific stages of the expression pathway.  Knowledge of the spatiotemporal events of gene expression at the molecular level will be critical for the evaluation of models of gene networks that are emerging from various genome projects.  A detailed understanding of genetic regulation is also essential for future development of biotechnology in various areas of national importance including agriculture, pharmaceuticals, ecology, computing, and energy production.  Additionally, this project will provide training opportunities in the fields of nanotechnology and biomolecular imaging for undergraduate and graduate students from diverse ethnic and cultural backgrounds.",Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
414,id:608822,491,608822,NSF,Department of Health & Human Services,WASHINGTON,DC,Rebecca,Spitzgo,FY 2006 MoU between NSF and HHS Grants.gov,2006-03-29,2006-03-15,2007-03-31,452680,FY 2006 Grants.gov contribution,Corewell Health,Corewell,Beaumont & Corewell & Spectrum,3,True
415,id:610170,1005,610170,NSF,"Roswell Park Cancer Institute, Division of Health Research, Inc",BUFFALO,NY,Gary,Giovino,"Collaborative Research:  Social Networking Tools to Enable Collaboration in the Tobacco Surveillance, Epidemiology, and Evaluation Network (TSEEN)",2006-03-07,2006-03-15,2007-10-31,39240,"A highly publicized report by the American Cancer Society noted that cancer has  surpassed heart disease to become the number one killer of adults under the age of 85  in the United States today. At the top of the list was lung cancer, a disease that is  eminently preventable. Addressing public health threats like cancer are acute,  system-wide challenges that would benefit from network-centric approaches. For  example, when the tobacco research community realized it had taken over a decade to  discover that they had already collected substantial empirical evidence, distributed  across its network of tobacco researchers, indicating that 'light' (low-tar/low-nicotine  brands) cigarettes reduced neither exposure to nor risk of cancer, researchers began to  understand the importance of effectively sharing resources and information across the  entire community. In response, government agencies involved in public health have  made a substantial foundational investment in developing a digital government  cyberinfrastructure--Tobacco Systems integration Grid (TobacSIG)--to enable  collaboration within the Tobacco Surveillance, Epidemiology, and Evaluation Network  (TSEEN). While such an underlying cyberinfrastructure is a prerequisite, delays in  discoveries (such as the carcinogenic effects of 'light' cigarette mentioned above) have  prompted the TSEEN community to underscore the need for social network referral  tools as a crucial component of any effort to enhance the efficacy of their collaboration  system.  This project will develop, deploy and assess social networking tools to enhance  collaboration among members of TSEEN using the TobacSIG cyberinfrastructure. The  proposed project brings together researchers in information science, social science, and  public health who have established strong collaborations with government partners on  the development of networks to support transdisciplinary research in public health. The  researchers have assisted the government partners in formulating the challenges and  envisioning solutions; hence the research team is will positioned to leverage the  substantial financial and human resources being invested by NIH National Cancer  Institute and its partner government agencies in the TobacSIG cyberinfrastructure.  Intellectual Merit: The proposed project is a pioneering effort at incorporating social  network referral tools as an integral part of collaborative systems within the context of  digital government. First, the proposed project will extend theoretical understanding of  the emergence of collaboration network structures involving multidimensional networks,  where nodes may be individuals, documents, data sets, services (such as  visual-analytic tools), or keywords/concepts. Second, it will pioneer theory development  and testing about the influence of network referral systems on collaboration outcomes.  Specifically, the proposed project will assess the extent to which collaboration outcomes  are influenced by (i) different theoretically-derived structures of network referrals, (ii)  different incentive structures provided to users of the network referral system, (iii)  different types of network data used to generate referrals, and (iv) different information  visualizations used to represent network referrals. Third, the research will extend the  exponential random graph modeling techniques that have been largely used to estimate  structural dependencies in relatively small (typically no larger than 500)  one-dimensional networks. The proposed project will extend these techniques to  multidimensional networks containing over 10,000 nodes.  Broader Impacts: As cyberinfrastructure is deployed to support collaboration among  large communities in government and elsewhere, it is increasingly obvious that social  network tools have immense potential. In this project the researchers will seek to  respond to the refrain 'if only the Tobacco Surveillance Epidemiology Evaluation  Network knew what it knew.' Generalizing the relevance of this same refrain to a wide  spectrum of other contexts is suggestive of the broader impacts of the proposed  research. The findings and deliverables of the proposed research will be immediately  generalizable to the design and deployment of social network referral tools to support  collaboration among other digital government efforts within public health and beyond.  Further, the government and non-government partners in this project are exceptionally  well-equipped to incorporate into their regularly scheduled education, training, and  outreach workshops the skill sets of collaborative fluency afforded by the judicious use  of network referral systems. Finally, by definition, social network referral systems have  the potential to increase the likelihood of drawing in more diverse constituents within the  public health community (in terms of gender, ethnicity, age, seniority, disciplinary  perspectives) than heretofore possible. This extended network will also offer  opportunities for mentoring of previously disadvantaged members within these  communities.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
416,id:612640,990,612640,NSF,Health Research Incorporated/New York State Department of Health,MENANDS,NY,Liaquat,Husain,Collaborative Research:    Evaluation of a Coupled Meteorology-Chemistry Model Against Long-term Measurements of Elemental Carbon and Sulfate for Regional Climate Applications,2006-09-12,2006-10-01,2010-03-31,184415,"The primary objectives of this research project are to: (1) determine the elemental carbon concentrations, {EC}, in archived filters collected at Mayville, NY, and ~530 km downwind at Whiteface Mt, NY, for a summer and a winter month in two different years; and (2) to use these data to evaluate a coupled meteorology-chemistry model developed by PI Shankar for the chemistry and transport of particulates, ozone and their precursors, and their radiative feedbacks to the atmospheric dynamics. The project is motivated by the fact that particulate black carbon (BC), which is treated equivalent to EC in the measurements, is a strong absorber of solar radiation, and thought to account for ~15-30% of global warming estimates, next only to greenhouse gases; however, the magnitude of this forcing on climate is highly uncertain. Aerosol BC has a residence time of about a week so it can travel thousands of kilometers before removal; thus its concentrations are dependent on the distance from emission sources. Reliable estimation of the radiative impacts in the U.S. from nearby and remote sources of BC depends critically on obtaining regionally representative measurements.     The PIs will determine the {EC} in filters collected every 6 h during summer and every 48 h during the winter of 1998 and 2002 at Whiteface Mt, and every 24 h at Mayville for the same years. In addition, {SO4} have already been determined, and real-time measurements of ozone are available for both the sites for the duration. Prior studies have shown EC and SO4 measurements from these two sites to be regionally representative and highly correlated with known import of upwind airmasses. The measurements will be used to evaluate METCHEM (METeteorology-CHEMistry), a model that dynamically couples the mesoscale meteorology of the Fifth Generation Penn State/National center for Atmospheric Sciences (NCAR) Mesoscale Model (MM5) with algorithms for particulates and gas-phase species chemistry and transport simulated by the Multiscale Air Quality Simulation Platform (MAQSIP). The ultimate purpose is to simulate their radiative feedbacks to the atmospheric dynamics. Nested continental- to-regional- to-local-scale simulations over the observational sites will allow the PIs to examine the effects of long-range transport and grid refinement on the model predictions. The model sensitivity to emissions growth and control, and to successive improvements in the representation of sources such as wild fires and wind-blown dust will be examined using three different emission inventories in the input data.     The project will build upon, and augment current NSF-funded measurement and modeling projects being performed by both PIs. It will help evaluate a model used to predict the downwind burden and climate impacts of EC and other emissions from fossil fuel consumption. The evaluated model and the datasets it generates will provide tools of value to the scientific community in illuminating the impacts of these emissions on climate. The results from this project will be the basis for the Ph.D. dissertation of a student at SUNY, Albany, and participation by entry-level modelers at the University of North Carolina-Carolina Environmental Program will also foster training of new researchers. Finally, the active roles of the PIs and Co-Is will broaden participation by groups underrepresented in gender and geography in this field.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
417,id:613001,993,613001,NSF,Health Research Incorporated/New York State Department of Health,MENANDS,NY,Steven,Hanes,Role of Ess1 in control of RNA polymerase II,2006-09-02,2006-09-01,2011-03-31,473390,"All of the information required to generate a complete organism is stored in the DNA in discrete units called genes. To decode this information, a large enzyme complex known as RNA polymerase II is required. RNA polymerase II transcribes individual genes into mRNA molecules, which encode proteins (enzymes) that carry out chemical reactions in the cell or serve as structural frameworks to give cells and tissues their architecture. Not all genes in a given cell are transcribed at once, and determining how and when RNA polymerase II transcribes a given gene (there are ~30,000 in humans and 6,000 in yeast) is an area of intense study. Understanding this process, known as gene regulation, is the key to understanding how cells become different from one another during embryonic development, how cells respond to their environment, and how organisms evolve. Errors in gene regulation by RNA polymerase II contribute to disease and changes in fitness (survival) of an organism.     This project is aimed at understanding one level of control of the RNA polymerase II complex. RNA polymerase is composed of many protein subunits, the largest of which is called Rpb1. Rpb1 carries out the enzymatic action in which RNA is synthesized during transcription of a gene. Many smaller subunits interact with Rpb1 at different stages of transcription to help direct Rpb1 to the correct DNA site at the start of the gene (initiation), to help Rpb1 travel along the length of the gene (elongation), and to signal Rpb1 to stop transcription at the end of the gene (termination). Determining when these subunits bind to Rpb1 is an important process that appears to be aided by an enzyme called Ess1. Ess1 is known as a peptidyl-prolyl cis/trans isomerase. Ess1 binds to Rpb1 and is hypothesized to induce conformational changes (called cis/trans isomerizations) in Rpb1. In this way, Ess1 might control subunit binding to Rpb1, and thus help coordinate the multiple steps of transcription (initiation, elongation, termination) needed to generate mRNA and small RNAs. This research project is designed to determine exactly how Ess1 affects Rpb1, and thus how it may play a key role in gene regulation by the RNA polymerase II complex.    Broader impact of project: The research project will provide an opportunity for fulltime, intensive scientific training for a postdoctoral fellow and a Ph.D. student. Training will be in the various disciplines of genetics, biochemistry, and molecular biology. The project will also engage college undergraduate students during the summer months as part of the Department's Research Experience for Undergraduates Program (also sponsored by the National Science Foundation). Summer students will participate in ongoing experimental research during which time they will learn the scientific method, including the making of hypotheses, designing experiments to test them, carrying out the appropriate control experiments, as well as thoughtful analysis and interpretation of data. As such, the project should help inspire as well as train the next generation of biological researchers. In addition, the results of the project will be disseminated to the public in the form of research publications, presentations at national meetings, and free distribution of valuable reagents and scientific resources (data, strains, antibodies, etc.) to other qualified investigators.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
418,id:615359,994,615359,NSF,"The University of Tennessee, Memphis - The Health Science Center",MEMPHIS,TN,Hiroko,Nishimura,Does Prenatal Undernutrition Impair Body Fluid Homeostasis in Birds? - Role of Aquaporin2-,2006-08-28,2006-09-01,2009-08-31,212446,"Title: Does Prenatal Undernutrition Impair Body Fluid Homeostasis in Birds? Role of Aquaporin2-  PI: Hiroko Nishimura; Institution: The University of Tennessee Memphis- The Health Science Center    The cardiovascular-renal system controls normal ion and water balance, which is critical to life. Recent work has shown that nutritional deficiencies in early life can have consequences at older stages. Birds are unique models for examining the effects on fluid balance and nutrition supply during development as the egg is unaffected by maternal circulation. Using an avian model (Japanese quail) this study will test several hypotheses: 1) whether poor nutrition in early quail early ontogenetic stages retards the kidney development and/or impacts water channel expression/function of hatchlings and, 2) whether poor nutrition results in physiological malfunction in the adult such as loss of homeostasis (water balance). The PI will test the above hypotheses by measuring bird growth rate, plasma osmolality and electrolytes, conducting morphological analyses of kidney development and determining water channel expression/function using molecular biology techniques.  The proposed research involves several developmental stages and will use multidisciplinary approaches, which will aid in the education of several students in physiological and molecular techniques and how information obtained at the cellular level is interpreted at the organ/whole animal level.  This study will have broad scientific and educational impact for understanding cellular and integrative mechanisms of homeostasis in avians as well as how nutrition affects kidney growth and homeostasis in adults. The Department of Physiology has developed a network of local and minority colleges and this study will include undergraduate, graduate students and a postdoctoral investigator.",Spectrum Health,Spectrum,Beaumont & Corewell & Spectrum,3,True
